2.8024442838334487,0.002999014485575261
2.80327375955996,0.0723252306825612
2.804078534501612,0.14177976951655594
2.804858617310802,0.21144620521146645
2.8056154364117663,0.28140919757586247
2.806349111292029,0.35175475122685984
2.8070613836234317,0.42257093172823135
2.8077516374884888,0.4939478284721877
2.808422084850675,0.5659787826725902
2.8090722991429384,0.6387600195931217
2.809702644832621,0.7123917261913025
2.810314097421104,0.7869786941308751
2.810907544926458,0.8626308290015876
2.8114825946450965,0.9394634429856084
2.8120599053926068,1.017605931423041
2.8126002573368645,1.0971740203512137
2.813124705028121,1.1783125367652452
2.8136320676578883,1.261168102968811
2.814124438908099,1.3458993050196453
2.7712437374419574,1.4106058496469982
2.6485593525079696,1.4316764889227298
2.536296789496708,1.4531390889456683
2.433181775666589,1.4751321913857867
2.2499463305156238,1.441292871992339
2.1684607941382814,1.4659415180761661
2.0217715773637437,1.4408607513310687
1.955756910787651,1.468051646999202
1.8356696193304918,1.4502255953343897
1.7294926405672897,1.4371907266656156
1.6809786745792688,1.4686259366427912
1.5915251353017883,1.4614046327206158
1.5111202597316407,1.4580515648484296
1.419617345041167,1.4392094230705121
1.3517023182602048,1.4398828845954728
1.2867986910961609,1.4405140343589746
1.2246282926541843,1.4410960258200947
1.1649671817858738,1.4416511152859643
1.1075904354215753,1.442171752668613
1.0522972685755247,1.4426513194903072
0.9989262438415324,1.4431106819562716
0.947304517499732,1.4435322480916086
0.8973006717702476,1.4439371927571745
0.8487702222024734,1.4443072710637632
0.8015989506881169,1.4446536905740692
0.7556759983816265,1.4449775539382084
0.7109040158996971,1.4452894913101262
0.6671791845186474,1.4455717130912569
0.6244187031377141,1.4458338155624906
0.5825416263492047,1.4460773430803104
0.5414718866764606,1.4463025141377703
0.5011418897656436,1.4465198384936577
0.46147800820892315,1.44671080969091
0.42242066699815994,1.446884817778617
0.3839105575209882,1.447043168125752
0.3458909951059096,1.4471860384384039
0.30830792688220854,1.4473135353985007
0.271109672063663,1.4474260537579626
0.2342465158784264,1.4475239053610045
0.19767045846147083,1.4476074968423074
0.1613348739459905,1.447676772394797
0.1251943790621213,1.447731927928763
0.08920455529718734,1.4477732803862187
0.053321691515739705,1.4478008727919807
0.017502600005570825,1.447814651216041
-0.01829558518634143,1.447814385143057
-0.05411562972921329,1.4478005218853216
-0.09000039687577209,1.4477726368714436
-0.12599307351099484,1.4477308440235002
-0.1621373937490808,1.4476752778504913
-0.1984777563890756,1.4476053233527446
-0.2350596342072263,1.4475213124977966
-0.27192951346210065,1.4474222952495241
-0.30913558342854075,1.4473088568792463
-0.34672748982435186,1.4471801475593284
-0.38475691937167755,1.447035703617939
-0.42327799655666126,1.44687557649579
-0.4623473898603774,1.4466993971750333
-0.5020245735988468,1.4465062331384007
-0.5423761077589357,1.4463051325327765
-0.583462094569004,1.4460769347048525
-0.6253566231173389,1.4458297355685414
-0.6681358210610294,1.4455633300769921
-0.7118808599086045,1.4452764995087943
-0.756684535387639,1.4449785362298304
-0.8026311028737054,1.4446485127413995
-0.8498278263375356,1.444295647143213
-0.8983852522902445,1.4439180684997752
-0.9484306360827249,1.4435242574352967
-1.0000837344870035,1.4430934980050896
-1.053502292013361,1.442643319052923
-1.1088319309526462,1.4421527096636577
-1.166262737355034,1.4416386980910427
-1.2047214521606915,1.4160980933035974
-1.2302022112709106,1.3756397571658496
-1.2233289229021258,1.3017055456042768
-1.2197391320596218,1.2352189540293352
-1.205122890357585,1.1615267379024306
-1.20498529573192,1.1052519903147995
-1.2048432415957435,1.0514763044949862
-1.2046888602746455,0.9999693576294043
-1.2045375158717162,0.9505443263201444
-1.2043814830141149,0.9030152468671434
-1.204212551347347,0.857215000416604
-1.204046505477108,0.8130095152938873
-1.2038672788129725,0.7702557223528786
-1.2036906743401006,0.7288441005878794
-1.203500549867673,0.6886552367703551
-1.2033045818989638,0.6495940010090775
-1.2031027043828397,0.6115685202528801
-1.2029030868088353,0.5744981191681855
-1.2026889479379927,0.5382964033324444
-1.2024689179738024,0.5028953119312138
-1.202241802790818,0.46822699556548214
-1.2020083173642349,0.43422892628234105
-1.365819549417171,0.45556044833081477
-1.4748954626093844,0.45174254480120357
-1.6029543882028483,0.44793247012595955
-1.755427401771697,0.4440603991339232
-1.9400355749897196,0.4400309723558513
-2.1681387007786674,0.43570762179884515
-2.2021509743644825,0.3861656312452077
-2.201608497948113,0.3301940473327442
-2.2010491118378233,0.27466073482247955
-2.20047253314578,0.21949497451765965
-2.199878532196406,0.16462784648027176
-2.199265894030701,0.10999181281820411
-2.1986346763653826,0.055520552957211915
-2.1979836801338517,0.001148472043754379
